4000
2142	2	188
2143	2	51
2144	1	86
2145	2	195
2146	2	92
2147	1	44
2148	2	107
2149	3	142
2150	2	117
2151	1	153
2152	2	139
2153	3	35
2154	3	161
2155	1	196
2156	3	112
2157	1	148
2158	2	7
2159	1	28
2160	3	190
2161	2	9
2162	1	160
2163	3	122
2164	2	63
2165	3	65
2166	2	143
2167	2	114
2168	1	128
2169	3	126
2170	2	110
2171	2	192
2172	3	16
2173	2	42
2174	2	16
2175	1	7
2176	2	67
2177	3	191
2178	1	110
2179	2	71
2180	1	200
2181	3	26
2182	3	77
2183	2	134
2184	2	17
2185	2	33
2186	1	173
2187	1	174
2188	3	36
2189	2	14
2190	1	137
2191	3	98
2192	3	193
2193	2	23
2194	2	133
2195	3	1
2196	2	106
2197	3	60
2198	3	148
2199	1	106
2200	1	100
2201	1	144
2202	1	41
2203	1	133
2204	1	29
2205	3	131
2206	3	154
2207	3	122
2208	1	15
2209	3	16
2210	3	94
2211	2	157
2212	1	93
2213	1	177
2214	3	6
2215	2	71
2216	3	123
2217	3	194
2218	3	200
2219	3	166
2220	2	188
2221	1	61
2222	3	138
2223	1	169
2224	3	51
2225	3	104
2226	3	101
2227	2	83
2228	1	89
2229	2	109
2230	3	1
2231	3	105
2232	1	44
2233	2	9
2234	2	162
2235	2	119
2236	1	26
2237	2	194
2238	2	181
2239	2	169
2240	1	150
2241	3	126
2242	3	112
2243	2	31
2244	2	103
2245	2	185
2246	2	158
2247	1	148
2248	3	69
2249	1	167
2250	2	141
2251	1	35
2252	1	25
2253	1	157
2254	2	109
2255	1	146
2256	3	171
2257	2	79
2258	2	31
2259	1	87
2260	1	132
2261	2	199
2262	1	27
2263	1	49
2264	1	178
2265	3	53
2266	2	77
2267	3	24
2268	3	82
2269	1	110
2270	2	137
2271	3	63
2272	3	23
2273	3	189
2274	2	162
2275	1	15
2276	3	118
2277	1	131
2278	1	68
2279	1	135
2280	2	61
2281	1	121
2282	2	6
2283	1	173
2284	3	96
2285	1	190
2286	2	37
2287	1	109
2288	3	33
2289	1	144
2290	2	12
2291	2	200
2292	3	156
2293	1	157
2294	1	63
2295	3	13
2296	3	179
2297	3	154
2298	1	78
2299	3	178
2300	2	75
2301	1	11
2302	1	162
2303	1	56
2304	1	170
2305	1	117
2306	1	28
2307	1	177
2308	3	84
2309	2	101
2310	1	101
2311	3	92
2312	3	87
2313	3	105
2314	1	36
2315	2	127
2316	1	182
2317	3	13
2318	1	17
2319	1	69
2320	2	144
2321	2	195
2322	1	32
2323	1	119
2324	2	20
2325	3	96
2326	1	41
2327	3	126
2328	2	118
2329	2	111
2330	3	133
2331	2	159
2332	3	86
2333	1	175
2334	3	66
2335	3	15
2336	3	85
2337	2	169
2338	2	200
2339	1	82
2340	1	53
2341	2	60
2342	3	193
2343	1	169
2344	1	143
2345	3	83
2346	1	195
2347	2	116
2348	3	32
2349	3	119
2350	2	23
2351	3	122
2352	2	31
2353	3	62
2354	2	9
2355	1	51
2356	2	181
2357	2	55
2358	1	136
2359	3	116
2360	3	126
2361	3	49
2362	3	12
2363	3	58
2364	2	43
2365	2	5
2366	1	42
2367	1	141
2368	3	108
2369	1	177
2370	1	39
2371	1	111
2372	1	183
2373	3	19
2374	1	121
2375	1	3
2376	2	52
2377	1	67
2378	3	18
2379	3	32
2380	2	15
2381	1	81
2382	3	77
2383	3	3
2384	2	47
2385	3	133
2386	1	20
2387	1	42
2388	2	152
2389	2	38
2390	1	126
2391	2	77
2392	2	15
2393	1	178
2394	3	63
2395	1	189
2396	1	100
2397	1	143
2398	2	176
2399	3	198
2400	3	113
2401	3	105
2402	3	190
2403	1	186
2404	1	119
2405	2	89
2406	2	120
2407	3	176
2408	3	169
2409	2	12
2410	3	105
2411	2	46
2412	1	138
2413	2	122
2414	1	21
2415	2	27
2416	1	145
2417	3	169
2418	2	164
2419	1	78
2420	1	148
2421	3	29
2422	3	147
2423	2	64
2424	1	181
2425	3	59
2426	2	28
2427	1	58
2428	3	68
2429	3	58
2430	1	186
2431	3	45
2432	3	168
2433	2	189
2434	3	190
2435	3	56
2436	3	96
2437	3	75
2438	3	85
2439	2	54
2440	1	66
2441	1	100
2442	3	78
2443	3	181
2444	2	199
2445	2	137
2446	2	152
2447	2	143
2448	1	105
2449	1	176
2450	3	102
2451	3	127
2452	2	146
2453	2	108
2454	1	189
2455	1	148
2456	1	187
2457	2	181
2458	1	23
2459	3	90
2460	1	101
2461	3	80
2462	2	129
2463	2	67
2464	2	87
2465	3	6
2466	3	200
2467	2	12
2468	2	107
2469	2	34
2470	1	178
2471	3	131
2472	2	39
2473	3	12
2474	1	131
2475	3	166
2476	1	7
2477	3	156
2478	1	198
2479	2	193
2480	2	60
2481	2	93
2482	2	172
2483	3	166
2484	1	10
2485	3	59
2486	3	130
2487	3	80
2488	3	43
2489	1	98
2490	1	54
2491	2	65
2492	2	98
2493	2	162
2494	2	5
2495	3	169
2496	3	161
2497	3	49
2498	2	168
2499	1	49
2500	3	183
2501	1	159
2502	2	151
2503	2	105
2504	3	14
2505	1	150
2506	3	149
2507	3	25
2508	2	139
2509	2	44
2510	2	88
2511	3	119
2512	1	196
2513	1	131
2514	2	184
2515	3	58
2516	3	62
2517	3	143
2518	3	140
2519	2	129
2520	3	29
2521	3	38
2522	3	69
2523	1	42
2524	3	24
2525	3	85
2526	1	44
2527	3	82
2528	2	139
2529	1	110
2530	3	67
2531	3	111
2532	1	109
2533	1	64
2534	3	25
2535	1	138
2536	1	175
2537	3	143
2538	3	6
2539	2	198
2540	3	167
2541	3	184
2542	1	192
2543	1	67
2544	1	18
2545	2	80
2546	1	84
2547	1	123
2548	1	175
2549	3	140
2550	3	125
2551	1	128
2552	2	62
2553	3	50
2554	2	154
2555	2	7
2556	1	160
2557	2	140
2558	1	175
2559	2	199
2560	2	79
2561	3	23
2562	1	73
2563	2	161
2564	1	109
2565	1	130
2566	1	196
2567	1	121
2568	3	6
2569	1	49
2570	2	182
2571	3	14
2572	1	44
2573	2	118
2574	1	170
2575	2	183
2576	2	177
2577	3	82
2578	3	63
2579	3	192
2580	1	119
2581	1	141
2582	1	143
2583	1	168
2584	1	183
2585	3	179
2586	2	1
2587	2	18
2588	2	145
2589	3	103
2590	1	176
2591	1	70
2592	3	76
2593	3	57
2594	2	113
2595	3	18
2596	2	152
2597	3	166
2598	3	118
2599	3	60
2600	3	49
2601	1	131
2602	2	71
2603	3	83
2604	3	76
2605	2	21
2606	2	92
2607	1	17
2608	2	14
2609	1	86
2610	2	152
2611	3	43
2612	1	4
2613	1	18
2614	2	59
2615	1	160
2616	3	38
2617	1	9
2618	1	146
2619	3	184
2620	2	156
2621	1	80
2622	3	120
2623	2	73
2624	1	134
2625	1	149
2626	1	184
2627	1	63
2628	1	138
2629	3	57
2630	1	182
2631	2	127
2632	3	87
2633	3	55
2634	2	141
2635	1	39
2636	1	37
2637	3	195
2638	2	3
2639	2	136
2640	2	171
2641	2	50
2642	1	77
2643	3	128
2644	3	180
2645	3	170
2646	2	61
2647	2	24
2648	3	80
2649	3	46
2650	1	135
2651	3	26
2652	3	105
2653	2	81
2654	2	174
2655	1	37
2656	2	158
2657	3	83
2658	1	18
2659	3	182
2660	2	111
2661	2	177
2662	2	123
2663	2	46
2664	1	165
2665	2	168
2666	2	53
2667	1	93
2668	1	34
2669	3	120
2670	3	177
2671	3	12
2672	1	143
2673	2	91
2674	1	163
2675	2	83
2676	3	13
2677	3	111
2678	3	63
2679	1	183
2680	1	61
2681	2	185
2682	3	126
2683	1	14
2684	3	173
2685	1	22
2686	2	8
2687	2	52
2688	2	52
2689	3	196
2690	2	197
2691	1	47
2692	3	133
2693	1	57
2694	2	55
2695	1	102
2696	1	142
2697	3	102
2698	1	172
2699	1	108
2700	2	131
2701	2	88
2702	1	86
2703	3	15
2704	3	27
2705	3	180
2706	2	24
2707	1	1
2708	2	71
2709	2	66
2710	1	185
2711	1	191
2712	2	178
2713	3	96
2714	3	28
2715	2	107
2716	2	157
2717	3	148
2718	3	150
2719	3	136
2720	3	148
2721	2	113
2722	1	172
2723	2	175
2724	1	43
2725	1	95
2726	1	90
2727	1	11
2728	3	122
2729	1	41
2730	1	29
2731	1	164
2732	3	172
2733	3	137
2734	1	140
2735	3	135
2736	2	42
2737	1	117
2738	2	107
2739	1	66
2740	3	171
2741	3	115
2742	3	167
2743	1	177
2744	1	170
2745	2	51
2746	3	178
2747	2	108
2748	3	120
2749	1	162
2750	2	132
2751	1	57
2752	3	131
2753	1	109
2754	3	106
2755	3	77
2756	1	148
2757	1	185
2758	3	15
2759	2	8
2760	2	7
2761	3	173
2762	2	75
2763	3	184
2764	1	179
2765	2	110
2766	2	160
2767	3	74
2768	1	112
2769	2	167
2770	2	120
2771	3	161
2772	1	133
2773	3	105
2774	2	186
2775	1	27
2776	2	94
2777	3	105
2778	3	95
2779	1	122
2780	3	174
2781	1	121
2782	3	93
2783	1	132
2784	3	121
2785	2	57
2786	2	119
2787	3	194
2788	2	160
2789	1	65
2790	1	155
2791	3	13
2792	2	149
2793	2	72
2794	1	43
2795	2	181
2796	3	154
2797	2	161
2798	1	105
2799	2	166
2800	1	185
2801	1	75
2802	1	3
2803	3	196
2804	3	193
2805	3	52
2806	2	193
2807	3	37
2808	1	144
2809	2	188
2810	2	52
2811	3	149
2812	3	148
2813	1	3
2814	2	52
2815	3	26
2816	3	189
2817	1	162
2818	2	107
2819	1	63
2820	1	92
2821	2	1
2822	1	24
2823	3	82
2824	2	26
2825	1	78
2826	3	197
2827	3	14
2828	1	18
2829	3	128
2830	1	165
2831	1	161
2832	2	33
2833	3	174
2834	2	145
2835	3	128
2836	2	85
2837	2	56
2838	2	109
2839	2	192
2840	3	111
2841	2	87
2842	1	49
2843	3	7
2844	2	7
2845	3	65
2846	2	190
2847	3	187
2848	3	103
2849	3	47
2850	3	52
2851	3	96
2852	2	137
2853	3	43
2854	1	127
2855	2	144
2856	3	90
2857	1	49
2858	1	102
2859	3	96
2860	2	24
2861	3	21
2862	3	176
2863	2	109
2864	3	145
2865	1	199
2866	1	141
2867	3	11
2868	1	118
2869	1	38
2870	3	180
2871	2	138
2872	3	195
2873	1	125
2874	3	11
2875	2	58
2876	3	198
2877	3	173
2878	2	77
2879	2	21
2880	3	162
2881	3	122
2882	1	126
2883	3	81
2884	1	37
2885	3	104
2886	1	33
2887	3	37
2888	1	180
2889	1	33
2890	1	126
2891	2	116
2892	3	155
2893	1	160
2894	2	59
2895	2	151
2896	2	18
2897	3	108
2898	1	130
2899	1	150
2900	2	8
2901	1	19
2902	3	34
2903	3	33
2904	3	128
2905	1	60
2906	1	64
2907	2	124
2908	1	131
2909	2	93
2910	3	16
2911	3	199
2912	3	47
2913	3	98
2914	1	5
2915	2	103
2916	2	7
2917	2	100
2918	2	70
2919	1	152
2920	2	86
2921	3	165
2922	2	110
2923	2	34
2924	2	181
2925	1	28
2926	3	10
2927	2	28
2928	3	158
2929	3	187
2930	1	31
2931	3	118
2932	3	166
2933	3	73
2934	2	19
2935	3	110
2936	1	12
2937	2	37
2938	2	59
2939	3	151
2940	2	47
2941	1	187
2942	3	61
2943	1	188
2944	2	193
2945	3	140
2946	2	46
2947	2	18
2948	1	105
2949	2	103
2950	3	17
2951	3	179
2952	3	15
2953	1	125
2954	3	8
2955	3	55
2956	3	167
2957	3	65
2958	3	148
2959	3	112
2960	3	82
2961	2	90
2962	2	120
2963	2	192
2964	2	80
2965	1	172
2966	2	131
2967	2	52
2968	2	20
2969	3	197
2970	2	151
2971	1	42
2972	1	198
2973	3	190
2974	3	192
2975	1	143
2976	1	129
2977	1	2
2978	1	196
2979	2	6
2980	2	159
2981	3	107
2982	3	41
2983	3	18
2984	2	114
2985	1	183
2986	1	111
2987	3	56
2988	1	176
2989	1	134
2990	1	161
2991	1	82
2992	3	51
2993	2	94
2994	2	101
2995	3	26
2996	1	92
2997	3	164
2998	2	176
2999	1	139
3000	3	140
3001	2	186
3002	3	138
3003	3	11
3004	2	98
3005	3	133
3006	1	19
3007	1	137
3008	2	199
3009	2	95
3010	1	90
3011	2	80
3012	2	23
3013	2	13
3014	3	89
3015	3	82
3016	3	40
3017	1	51
3018	1	16
3019	3	50
3020	1	88
3021	2	97
3022	2	94
3023	3	87
3024	2	30
3025	2	72
3026	3	61
3027	3	47
3028	2	117
3029	1	120
3030	3	171
3031	3	64
3032	3	9
3033	2	72
3034	2	63
3035	3	189
3036	2	133
3037	3	141
3038	1	179
3039	2	35
3040	3	171
3041	2	29
3042	1	126
3043	1	85
3044	2	131
3045	1	22
3046	1	137
3047	2	54
3048	1	193
3049	2	37
3050	2	101
3051	3	77
3052	1	191
3053	2	17
3054	2	148
3055	3	155
3056	2	193
3057	2	54
3058	2	37
3059	2	170
3060	1	22
3061	3	178
3062	1	97
3063	1	70
3064	2	162
3065	2	129
3066	1	70
3067	3	75
3068	3	109
3069	2	198
3070	3	114
3071	1	81
3072	1	161
3073	1	171
3074	3	62
3075	1	39
3076	3	20
3077	1	47
3078	2	26
3079	3	9
3080	3	151
3081	1	110
3082	2	118
3083	1	149
3084	2	107
3085	1	200
3086	1	96
3087	2	68
3088	2	9
3089	3	173
3090	3	154
3091	2	194
3092	3	178
3093	1	21
3094	1	13
3095	2	172
3096	2	28
3097	1	128
3098	3	64
3099	1	15
3100	3	73
3101	1	111
3102	3	127
3103	2	54
3104	2	157
3105	3	24
3106	2	80
3107	1	113
3108	3	178
3109	2	95
3110	1	150
3111	1	40
3112	1	85
3113	2	141
3114	2	178
3115	1	12
3116	2	67
3117	3	49
3118	3	49
3119	1	7
3120	2	78
3121	1	31
3122	1	100
3123	2	182
3124	1	90
3125	3	111
3126	2	55
3127	2	113
3128	1	161
3129	1	144
3130	1	161
3131	2	112
3132	2	23
3133	1	67
3134	1	5
3135	1	119
3136	1	177
3137	1	171
3138	1	156
3139	1	158
3140	1	32
3141	3	12
3142	3	15
3143	1	102
3144	2	13
3145	3	193
3146	2	132
3147	3	193
3148	2	68
3149	1	13
3150	3	133
3151	1	58
3152	2	11
3153	2	101
3154	1	10
3155	3	138
3156	3	176
3157	2	95
3158	3	112
3159	3	54
3160	2	96
3161	2	87
3162	2	111
3163	1	159
3164	1	127
3165	2	173
3166	3	200
3167	2	54
3168	3	37
3169	3	31
3170	1	32
3171	3	12
3172	1	86
3173	2	150
3174	2	154
3175	3	25
3176	2	80
3177	3	70
3178	3	98
3179	1	40
3180	3	66
3181	1	125
3182	1	123
3183	2	86
3184	3	170
3185	2	75
3186	3	31
3187	3	143
3188	1	197
3189	2	2
3190	1	196
3191	3	60
3192	2	153
3193	3	18
3194	2	55
3195	1	200
3196	1	63
3197	2	106
3198	3	199
3199	2	50
3200	3	38
3201	1	43
3202	3	25
3203	1	125
3204	1	51
3205	3	37
3206	1	52
3207	2	155
3208	2	30
3209	2	16
3210	2	3
3211	2	43
3212	2	57
3213	1	76
3214	1	134
3215	3	34
3216	3	181
3217	3	119
3218	3	95
3219	3	53
3220	3	183
3221	3	177
3222	1	183
3223	1	3
3224	3	12
3225	1	8
3226	1	189
3227	2	168
3228	1	20
3229	3	125
3230	2	114
3231	1	58
3232	2	76
3233	3	41
3234	1	38
3235	2	36
3236	1	198
3237	1	84
3238	1	106
3239	1	53
3240	2	176
3241	1	36
3242	3	114
3243	1	126
3244	2	137
3245	2	134
3246	3	121
3247	1	124
3248	1	200
3249	3	108
3250	3	57
3251	1	63
3252	2	147
3253	2	2
3254	2	106
3255	2	33
3256	2	189
3257	3	8
3258	3	166
3259	3	53
3260	3	131
3261	1	27
3262	2	108
3263	3	85
3264	1	68
3265	3	38
3266	3	151
3267	3	3
3268	2	166
3269	1	151
3270	1	74
3271	1	156
3272	1	23
3273	2	80
3274	2	146
3275	1	41
3276	1	105
3277	1	29
3278	3	149
3279	1	59
3280	1	195
3281	3	58
3282	3	127
3283	1	200
3284	1	136
3285	3	36
3286	3	194
3287	1	114
3288	1	114
3289	2	73
3290	1	148
3291	2	59
3292	1	20
3293	2	114
3294	2	166
3295	2	5
3296	1	6
3297	1	138
3298	1	117
3299	1	63
3300	3	120
3301	3	173
3302	1	83
3303	2	84
3304	2	66
3305	1	188
3306	1	75
3307	1	108
3308	2	122
3309	1	12
3310	1	200
3311	2	84
3312	3	128
3313	1	95
3314	3	97
3315	2	124
3316	3	38
3317	1	98
3318	2	119
3319	1	76
3320	1	179
3321	3	106
3322	2	192
3323	2	72
3324	2	51
3325	1	70
3326	3	139
3327	3	105
3328	2	102
3329	3	114
3330	2	113
3331	1	52
3332	3	85
3333	3	50
3334	3	123
3335	3	35
3336	1	91
3337	1	140
3338	1	139
3339	1	164
3340	1	64
3341	2	126
3342	1	108
3343	2	2
3344	1	14
3345	3	194
3346	1	4
3347	1	81
3348	3	32
3349	3	36
3350	1	51
3351	3	136
3352	1	82
3353	3	178
3354	2	195
3355	1	98
3356	3	18
3357	3	29
3358	2	37
3359	2	138
3360	1	72
3361	1	114
3362	2	109
3363	1	79
3364	1	85
3365	3	14
3366	1	125
3367	2	192
3368	1	52
3369	3	118
3370	1	61
3371	1	144
3372	3	196
3373	1	169
3374	2	46
3375	3	52
3376	3	133
3377	1	176
3378	3	185
3379	1	166
3380	2	50
3381	2	106
3382	3	49
3383	3	195
3384	3	112
3385	3	108
3386	1	187
3387	1	187
3388	2	124
3389	2	169
3390	1	164
3391	3	29
3392	3	157
3393	1	57
3394	1	44
3395	3	167
3396	2	136
3397	3	77
3398	1	69
3399	2	170
3400	3	47
3401	2	167
3402	1	162
3403	3	79
3404	3	125
3405	1	105
3406	3	182
3407	3	4
3408	1	149
3409	3	194
3410	1	31
3411	3	180
3412	2	143
3413	2	98
3414	1	22
3415	1	72
3416	3	134
3417	3	199
3418	1	51
3419	3	172
3420	3	41
3421	1	123
3422	2	22
3423	1	61
3424	2	114
3425	3	47
3426	1	103
3427	3	170
3428	1	15
3429	1	41
3430	1	83
3431	2	128
3432	2	59
3433	2	36
3434	2	1
3435	1	135
3436	1	195
3437	1	154
3438	2	118
3439	1	35
3440	3	94
3441	3	102
3442	2	63
3443	2	40
3444	3	196
3445	2	142
3446	3	151
3447	2	13
3448	3	50
3449	1	12
3450	1	44
3451	2	158
3452	1	35
3453	3	74
3454	2	177
3455	1	55
3456	3	25
3457	3	90
3458	2	55
3459	3	23
3460	1	77
3461	3	128
3462	2	104
3463	2	133
3464	1	17
3465	1	3
3466	2	148
3467	2	77
3468	3	8
3469	3	62
3470	3	3
3471	2	4
3472	2	62
3473	2	173
3474	1	57
3475	1	18
3476	2	32
3477	2	43
3478	2	108
3479	2	144
3480	2	116
3481	2	147
3482	1	122
3483	2	186
3484	1	138
3485	3	89
3486	1	160
3487	1	186
3488	1	146
3489	1	35
3490	2	181
3491	3	39
3492	2	115
3493	1	24
3494	2	155
3495	2	10
3496	1	23
3497	2	122
3498	2	19
3499	1	31
3500	2	1
3501	2	37
3502	1	91
3503	1	106
3504	3	187
3505	3	96
3506	3	146
3507	3	126
3508	1	186
3509	1	149
3510	1	171
3511	1	63
3512	1	37
3513	2	14
3514	1	192
3515	3	70
3516	2	127
3517	1	71
3518	2	87
3519	1	83
3520	1	51
3521	2	90
3522	3	52
3523	3	63
3524	3	192
3525	3	169
3526	1	72
3527	1	196
3528	3	72
3529	3	175
3530	1	62
3531	3	9
3532	1	54
3533	1	162
3534	2	141
3535	3	197
3536	2	19
3537	3	92
3538	3	114
3539	1	151
3540	1	45
3541	2	108
3542	2	192
3543	2	129
3544	2	38
3545	1	145
3546	2	72
3547	2	178
3548	2	168
3549	3	37
3550	3	70
3551	3	152
3552	2	13
3553	3	150
3554	3	174
3555	2	180
3556	3	98
3557	1	27
3558	2	90
3559	1	23
3560	3	96
3561	1	109
3562	2	81
3563	2	36
3564	3	192
3565	2	109
3566	2	43
3567	2	110
3568	1	91
3569	2	195
3570	1	151
3571	3	118
3572	1	52
3573	3	92
3574	3	79
3575	3	54
3576	2	19
3577	2	133
3578	1	15
3579	1	177
3580	3	89
3581	3	146
3582	1	188
3583	3	13
3584	1	167
3585	2	184
3586	3	12
3587	1	133
3588	2	191
3589	1	83
3590	1	130
3591	2	82
3592	3	127
3593	1	63
3594	3	141
3595	2	50
3596	1	63
3597	2	52
3598	2	46
3599	2	29
3600	1	65
3601	1	144
3602	3	98
3603	1	65
3604	1	111
3605	1	86
3606	3	127
3607	1	127
3608	1	156
3609	2	174
3610	1	136
3611	1	161
3612	1	129
3613	1	19
3614	3	83
3615	3	166
3616	3	5
3617	2	145
3618	1	171
3619	1	79
3620	3	107
3621	1	155
3622	1	44
3623	1	15
3624	1	71
3625	2	19
3626	2	16
3627	3	2
3628	1	19
3629	2	1
3630	3	127
3631	2	199
3632	2	34
3633	3	151
3634	2	37
3635	1	39
3636	3	99
3637	2	175
3638	3	23
3639	1	52
3640	3	33
3641	2	70
3642	2	73
3643	3	154
3644	2	52
3645	3	148
3646	1	179
3647	1	164
3648	3	88
3649	2	80
3650	1	152
3651	1	158
3652	2	62
3653	2	151
3654	1	103
3655	1	113
3656	2	175
3657	2	19
3658	1	110
3659	2	194
3660	1	173
3661	3	31
3662	2	117
3663	1	117
3664	3	169
3665	1	167
3666	2	88
3667	3	140
3668	1	104
3669	1	46
3670	1	77
3671	3	176
3672	1	126
3673	3	98
3674	3	15
3675	2	126
3676	2	100
3677	1	130
3678	2	47
3679	3	188
3680	3	147
3681	2	4
3682	2	19
3683	3	150
3684	1	151
3685	1	184
3686	2	31
3687	1	70
3688	2	32
3689	2	35
3690	2	151
3691	1	145
3692	3	9
3693	1	192
3694	3	149
3695	2	79
3696	1	178
3697	3	161
3698	2	173
3699	2	93
3700	3	154
3701	1	11
3702	2	185
3703	2	30
3704	1	149
3705	2	44
3706	3	47
3707	3	19
3708	3	87
3709	3	44
3710	3	164
3711	2	41
3712	2	116
3713	2	130
3714	1	185
3715	3	88
3716	3	162
3717	3	22
3718	2	111
3719	1	189
3720	3	91
3721	2	22
3722	3	177
3723	2	123
3724	3	84
3725	1	107
3726	1	164
3727	3	2
3728	1	19
3729	1	22
3730	1	177
3731	2	172
3732	3	176
3733	2	57
3734	2	74
3735	1	169
3736	2	63
3737	1	23
3738	2	22
3739	1	163
3740	2	179
3741	3	53
3742	1	162
3743	1	158
3744	3	92
3745	3	91
3746	3	27
3747	3	98
3748	3	54
3749	2	110
3750	3	122
3751	3	67
3752	3	49
3753	3	178
3754	3	82
3755	2	34
3756	3	5
3757	1	182
3758	1	136
3759	2	52
3760	2	71
3761	2	175
3762	1	153
3763	1	106
3764	1	79
3765	1	173
3766	3	196
3767	2	34
3768	3	11
3769	2	162
3770	1	55
3771	2	43
3772	3	45
3773	1	9
3774	3	156
3775	3	90
3776	1	88
3777	2	112
3778	1	39
3779	3	185
3780	1	122
3781	2	83
3782	3	4
3783	3	190
3784	3	24
3785	3	197
3786	3	167
3787	1	55
3788	3	77
3789	3	164
3790	2	19
3791	3	128
3792	1	99
3793	3	69
3794	1	56
3795	2	167
3796	3	141
3797	2	98
3798	3	43
3799	3	121
3800	2	176
3801	1	70
3802	2	61
3803	3	131
3804	3	186
3805	2	119
3806	3	127
3807	2	27
3808	2	167
3809	3	171
3810	1	170
3811	1	56
3812	1	4
3813	2	194
3814	3	2
3815	3	95
3816	1	22
3817	3	104
3818	2	11
3819	2	184
3820	3	189
3821	3	65
3822	1	157
3823	2	32
3824	1	64
3825	1	81
3826	3	158
3827	1	169
3828	2	120
3829	2	17
3830	1	117
3831	2	60
3832	2	106
3833	2	48
3834	2	28
3835	2	184
3836	1	112
3837	3	55
3838	3	117
3839	1	186
3840	1	63
3841	3	159
3842	1	38
3843	1	196
3844	1	176
3845	2	193
3846	1	115
3847	3	175
3848	2	166
3849	3	6
3850	2	171
3851	1	89
3852	3	34
3853	1	59
3854	1	105
3855	3	185
3856	2	121
3857	3	188
3858	3	39
3859	3	5
3860	2	16
3861	1	122
3862	2	138
3863	2	130
3864	1	171
3865	3	196
3866	2	154
3867	2	26
3868	1	79
3869	1	100
3870	1	141
3871	1	168
3872	2	128
3873	3	126
3874	1	61
3875	1	153
3876	1	4
3877	3	91
3878	3	14
3879	1	2
3880	3	159
3881	2	109
3882	3	39
3883	3	55
3884	3	56
3885	3	175
3886	3	102
3887	2	83
3888	3	174
3889	2	107
3890	1	19
3891	2	189
3892	1	38
3893	2	139
3894	2	197
3895	3	16
3896	1	57
3897	3	154
3898	2	12
3899	1	106
3900	2	52
3901	3	76
3902	3	159
3903	2	186
3904	1	94
3905	2	185
3906	3	18
3907	3	2
3908	3	59
3909	1	123
3910	1	94
3911	3	148
3912	1	48
3913	3	73
3914	3	15
3915	1	2
3916	2	27
3917	3	73
3918	3	118
3919	1	60
3920	2	48
3921	1	50
3922	1	149
3923	1	28
3924	3	85
3925	3	67
3926	2	84
3927	1	125
3928	2	155
3929	1	18
3930	1	151
3931	2	123
3932	3	190
3933	3	111
3934	1	82
3935	2	183
3936	1	4
3937	3	6
3938	2	21
3939	3	136
3940	2	125
3941	2	114
3942	2	194
3943	1	1
3944	3	55
3945	3	126
3946	3	172
3947	1	167
3948	2	27
3949	2	73
3950	2	95
3951	1	188
3952	2	97
3953	2	3
3954	3	176
3955	2	172
3956	2	58
3957	2	69
3958	3	94
3959	1	54
3960	1	18
3961	3	131
3962	2	125
3963	1	80
3964	3	149
3965	3	56
3966	2	37
3967	3	189
3968	2	135
3969	1	190
3970	3	197
3971	1	59
3972	2	185
3973	1	121
3974	2	167
3975	2	178
3976	3	89
3977	3	15
3978	2	7
3979	2	59
3980	1	9
3981	3	125
3982	1	114
3983	2	17
3984	1	14
3985	1	75
3986	1	96
3987	3	117
3988	2	81
3989	3	3
3990	2	187
3991	3	5
3992	3	36
3993	3	178
3994	3	121
3995	1	8
3996	2	200
3997	3	178
3998	3	174
3999	1	168
4000	2	122
